2023-01-29 23:23:18,751 INFO  Logger.cs: 70 - 
2023-01-29 23:24:17,641 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-3
2023-01-29 23:24:17,642 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-3
2023-01-29 23:24:17,643 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-3
2023-01-29 23:24:17,846 INFO  SwAddin.cs: 339 - Loading config tree
2023-01-29 23:24:17,850 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-01-29 23:24:17,855 INFO  SwAddin.cs: 344 - Showing property manager
2023-01-29 23:24:31,162 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-01-29 23:24:31,362 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:25:27,130 INFO  SwAddin.cs: 294 - Assembly export called for file raspbotsimp.sldasm
2023-01-29 23:25:27,131 INFO  SwAddin.cs: 299 - Save is required
2023-01-29 23:25:27,131 INFO  SwAddin.cs: 313 - Saving assembly
2023-01-29 23:25:27,269 INFO  SwAddin.cs: 316 - Opening property manager
2023-01-29 23:25:27,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from raspbotsimp.sldasm
2023-01-29 23:25:27,271 INFO  ExportHelperExtension.cs: 1136 - Found 27 in raspbotsimp.sldasm
2023-01-29 23:25:27,272 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in raspbotsimp.sldasm
2023-01-29 23:25:27,273 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-29 23:25:27,274 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-01-29 23:25:27,274 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-4
2023-01-29 23:25:27,275 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-4
2023-01-29 23:25:27,276 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-4
2023-01-29 23:25:27,277 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from boardMot_1-1
2023-01-29 23:25:27,278 INFO  ExportHelperExtension.cs: 1136 - Found 50 in boardMot_1-1
2023-01-29 23:25:27,279 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in boardMot_1-1
2023-01-29 23:25:27,280 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-2
2023-01-29 23:25:27,308 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-2
2023-01-29 23:25:27,309 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-2
2023-01-29 23:25:27,311 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-1
2023-01-29 23:25:27,313 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-1
2023-01-29 23:25:27,314 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-1
2023-01-29 23:25:27,315 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-3
2023-01-29 23:25:27,316 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-3
2023-01-29 23:25:27,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-3
2023-01-29 23:25:27,318 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from raspbotsimp.sldasm
2023-01-29 23:25:27,326 INFO  ExportHelperExtension.cs: 1136 - Found 27 in raspbotsimp.sldasm
2023-01-29 23:25:27,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in raspbotsimp.sldasm
2023-01-29 23:25:27,328 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-29 23:25:27,328 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-01-29 23:25:27,329 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-4
2023-01-29 23:25:27,330 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-4
2023-01-29 23:25:27,331 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-4
2023-01-29 23:25:27,332 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from boardMot_1-1
2023-01-29 23:25:27,333 INFO  ExportHelperExtension.cs: 1136 - Found 50 in boardMot_1-1
2023-01-29 23:25:27,333 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in boardMot_1-1
2023-01-29 23:25:27,338 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-2
2023-01-29 23:25:27,339 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-2
2023-01-29 23:25:27,340 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-2
2023-01-29 23:25:27,341 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-1
2023-01-29 23:25:27,342 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-1
2023-01-29 23:25:27,344 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-1
2023-01-29 23:25:27,346 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-3
2023-01-29 23:25:27,347 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-3
2023-01-29 23:25:27,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-3
2023-01-29 23:25:27,457 INFO  SwAddin.cs: 339 - Loading config tree
2023-01-29 23:25:27,458 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2023-01-29 23:25:27,460 INFO  SwAddin.cs: 344 - Showing property manager
2023-01-29 23:26:51,119 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:27:24,005 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:27:49,904 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:27:49,943 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:27:49,976 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:27:50,018 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:27:50,114 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:28:46,523 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:19,571 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:20,058 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:20,172 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:20,244 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:23,434 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:42,768 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:43,789 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:44,183 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:44,386 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:44,605 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:45,470 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:45,690 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:45,858 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:46,072 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:46,363 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:46,582 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:46,775 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:30:47,195 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:31:16,110 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:31:39,349 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-29 23:34:03,064 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2023-01-29 23:34:04,997 INFO  ExportHelperExtension.cs: 347 - Creating joint front_L_link
2023-01-29 23:34:05,003 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-01-29 23:34:05,005 INFO  ExportHelperExtension.cs: 1402 - Fixing 17
2023-01-29 23:34:05,132 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-01-29 23:34:05,132 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-01-29 23:34:05,133 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-01-29 23:34:05,133 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-01-29 23:34:05,249 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 17
2023-01-29 23:34:06,286 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child front_L_link failed
2023-01-29 23:34:06,291 INFO  ExportHelperExtension.cs: 347 - Creating joint front_R_link
2023-01-29 23:34:06,292 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-01-29 23:34:06,292 INFO  ExportHelperExtension.cs: 1402 - Fixing 17
2023-01-29 23:34:06,435 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-01-29 23:34:06,435 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-01-29 23:34:06,436 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-01-29 23:34:06,436 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-01-29 23:34:06,436 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 17
2023-01-29 23:34:07,350 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child front_R_link failed
2023-01-29 23:34:07,418 INFO  ExportHelperExtension.cs: 347 - Creating joint Rear_L_Link
2023-01-29 23:34:07,419 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-01-29 23:34:07,419 INFO  ExportHelperExtension.cs: 1402 - Fixing 17
2023-01-29 23:34:07,547 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-01-29 23:34:07,548 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-01-29 23:34:07,548 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-01-29 23:34:07,549 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-01-29 23:34:07,549 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 17
2023-01-29 23:34:08,474 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Rear_L_Link failed
2023-01-29 23:34:08,477 INFO  ExportHelperExtension.cs: 347 - Creating joint Rear_R_Link
2023-01-29 23:34:08,478 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2023-01-29 23:34:08,479 INFO  ExportHelperExtension.cs: 1402 - Fixing 17
2023-01-29 23:34:08,637 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2023-01-29 23:34:08,638 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2023-01-29 23:34:08,638 INFO  ExportHelperExtension.cs: 849 - L1: 0
2023-01-29 23:34:08,639 INFO  ExportHelperExtension.cs: 857 - L2: 0
2023-01-29 23:34:08,639 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 17
2023-01-29 23:34:09,597 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Rear_R_Link failed
2023-01-29 23:34:09,738 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from raspbotsimp.sldasm
2023-01-29 23:34:09,745 INFO  ExportHelperExtension.cs: 1136 - Found 34 in raspbotsimp.sldasm
2023-01-29 23:34:09,745 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in raspbotsimp.sldasm
2023-01-29 23:34:09,746 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-29 23:34:09,746 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-01-29 23:34:09,747 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-4
2023-01-29 23:34:09,747 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-4
2023-01-29 23:34:09,747 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-4
2023-01-29 23:34:09,748 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from boardMot_1-1
2023-01-29 23:34:09,748 INFO  ExportHelperExtension.cs: 1136 - Found 50 in boardMot_1-1
2023-01-29 23:34:09,749 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in boardMot_1-1
2023-01-29 23:34:09,749 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-2
2023-01-29 23:34:09,750 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-2
2023-01-29 23:34:09,750 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-2
2023-01-29 23:34:09,750 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-1
2023-01-29 23:34:09,816 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-1
2023-01-29 23:34:09,816 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-1
2023-01-29 23:34:09,817 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Wheel_1-3
2023-01-29 23:34:09,817 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-3
2023-01-29 23:34:09,818 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Wheel_1-3
2023-01-29 23:34:09,818 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from raspbotsimp.sldasm
2023-01-29 23:34:09,818 INFO  ExportHelperExtension.cs: 1136 - Found 34 in raspbotsimp.sldasm
2023-01-29 23:34:09,819 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in raspbotsimp.sldasm
2023-01-29 23:34:09,819 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2023-01-29 23:34:09,819 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2023-01-29 23:34:09,821 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-4
2023-01-29 23:34:09,822 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-4
2023-01-29 23:34:09,822 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-4
2023-01-29 23:34:09,822 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from boardMot_1-1
2023-01-29 23:34:09,823 INFO  ExportHelperExtension.cs: 1136 - Found 50 in boardMot_1-1
2023-01-29 23:34:09,824 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in boardMot_1-1
2023-01-29 23:34:09,824 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-2
2023-01-29 23:34:09,824 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-2
2023-01-29 23:34:09,825 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-2
2023-01-29 23:34:09,825 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-1
2023-01-29 23:34:09,825 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-1
2023-01-29 23:34:09,826 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-1
2023-01-29 23:34:09,826 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Wheel_1-3
2023-01-29 23:34:09,827 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Wheel_1-3
2023-01-29 23:34:09,827 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Wheel_1-3
2023-01-29 23:34:09,880 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2023-01-30 10:22:11,895 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2023-01-30 10:22:11,916 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
